ResTenants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Property_Code,Ref_Property_ID,Tenant_Code,Ext_Ref_Tenant_Id,Prospect_Code,Ref_Prospect_Id,Unit_Code,First_Name,Last_Name,Social_Security_Number,Move_In_Date,Move_Out_Date,Notice_Date,Lease_From_Date,Lease_To_Date,Lease_Sign_Date,Email,Phone_Number_1,Phone_Number_2,Phone_Number_3,Phone_Number_4,Status,General_Info_1,General_Info_2,General_Info_3,General_Info_4,General_Info_5,General_Info_6,General_Info_7,General_Info_8,General_Info_9,General_Info_10,General_Info_11,General_Info_12,General_Info_13,General_Info_14,Address1,Address2,City,State,Zipcode,Rent,Due_Day,Last_Month_Rent_Deposit,Paid_To_Date,Salutation,Renew_Date,Security_Deposit_0,Security_Deposit_1,Security_Deposit_2,Security_Deposit_3,Security_Deposit_4,Security_Deposit_5,Security_Deposit_6,Security_Deposit_7,Security_Deposit_8,Security_Deposit_9,Non_Sufficient_Fund_Count,Late_Fee_Count,Middle_Name,LateMin,LatePerDay,LateType,LateGrace,LatePercent,LateGrace2,LateAmount2,LatePercent2,LateAmountMax,LatePercentMax,LateDaysMax,LateTypeMax,LateType2,LateMinDueAmount,LeaseGrossSQFT,MovedOut,MaintenanceNotes,LeaseType,BillToCustomer,ExtraAddressLine,Gets1099,Payment_Type,Payable_Type,ACHOptOut,MTM,LeaseTerm,NoticeType,Affordable_Type,Ref_Unit_Id,RGI_Type
lark,,t0000124,,p0001636,,190-2211,Michael,Bartels,,02/04/2014,06/10/2016,04/26/2016,07/04/2015,06/03/2016,01/11/2014,custtest+bartels.mich@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,8 Luzon Ave.,,Dayville,CT,6241,3675,1,0,,,06/27/2015,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,,,0,0,0,0,0,11,1,0,,0
lark,,t0639897,,p0639897,,190-2211,Ron,Hooper,,07/19/2016,,,07/19/2016,10/18/2016,06/30/2016,custtest+ronhooper@redisrupt.io,,12223334444,,,0,,,,,,,,,,,,,,,1900 Lincoln Village Circle,Apt. 2211,Larkspur,CA,94939,4835,1,0,,Mr.,,500,0,0,0,0,0,0,0,0,0,,,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,0,,0,0,,0,0,0,0,-1,3,,0,,0
lark,,t0628840,,p0628840,,190-2212,Brent,Hanlon,,02/15/2016,,,02/15/2016,04/14/2017,01/16/2016,custtest+brenton.hanlon@redisrupt.io,12223334444,12223334444,,12223334444,0,,,,,,,,,,,,,,,1900 Lincoln Village Circle,Apt. 2212,Larkspur,CA,94939,3645,1,0,,,,99,250,0,0,0,0,0,0,0,0,,,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,0,,0,0,,0,0,0,0,,14,,0,,0
lark,,t0614289,,p0614289,,190-2212,Jonathan,Davies,,02/13/2015,12/11/2015,11/10/2015,02/13/2015,05/12/2016,01/18/2015,custtest+jondavies_2000@redisrupt.io,12223334444,12223334444,,,1,,,,,,,,,,,,,,,533 Manzanita Ave.,,Corte Madera,CA,94925,3455,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,0,0,0,0,15,3,0,,0
lark,,tn141341,,p0000191,,190-2212,Rieve,Macewen,,01/25/2013,01/25/2015,12/24/2014,01/25/2014,01/24/2015,01/11/2013,custtest+rwmacewen@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,609 Olive Ave.,,Novato,CA,94945,2995,1,0,,,01/24/2014,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,12,0,0,,0
lark,,tl802239,,p0000627,,190-2212,Sarah,Hall,,08/24/2009,09/30/2011,08/05/2011,08/22/2010,08/31/2011,08/06/2009,custtest+sarahlhall@redisrupt.io,12223334444,,12223334444,,1,,,,,,,,,,,,,,,1900 Lincoln Village Circle,Apt. 2212,Larkspur,CA,94939,1810,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,12,0,0,,0
lark,,tn126556,,p0000742,,190-2213,Joe,Helm,,11/15/2011,12/07/2012,11/08/2012,11/15/2011,11/14/2012,10/30/2011,custtest+jhelm3@redisrupt.io,12223334444,,12223334444,,1,,,,,,,,,,,,,,,174 Solano St.,,San Francisco,CA,,2855,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,12,0,0,,0
lark,,tn141655,,p0000200,,190-2213,Mark,Biggins,,02/16/2013,03/01/2014,01/28/2014,02/16/2013,02/15/2014,01/27/2013,custtest+bigginsmark@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,10 Madrone Ct.,,Farfax,CA,94930,2760,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,12,0,0,,0
lark,,tl105417,,p0000530,,190-2213,Chris,Bolei,,06/28/2010,08/13/2011,08/12/2011,06/25/2010,06/24/2011,06/28/2010,custtest+crislinmusic@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,1900 Lincoln Village Circle,Apt. 2213,Larkspur,CA,94939,1800,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,12,0,0,,0
lark,,t0007271,,p0614631,,190-2213,Paul,Korpi,,02/01/2015,04/30/2015,04/01/2015,02/01/2015,04/30/2015,01/24/2015,custtest+Pkorpi@redisrupt.io,,12223334444,,12223334444,1,,,,,,,,,,,,,,,34 Cottonwood Drive,,San Rafael,CA,94901,3755,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,,,0,1,0,0,0,3,1,0,,0
lark,,t0618347,,p0618347,,190-2213,Matthew,Olsen,,,,,,,,custtest+nlewis824@redisrupt.io,,12223334444,,,7,,,,,,,,,,,,,,,3338 First Street,,Ketchikan,AK,99901,3755,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,0,0,0,0,11,0,0,,0
lark,,t0622370,,p0622370,,190-2213,Jamie,Adams,,08/01/2015,,,07/01/2016,06/30/2017,07/29/2015,custtest+jamie.adams@redisrupt.io,,12223334444,,12223334444,0,,,,,,,,,,,,,,,1900 Lincoln Village Circle,Apt. 2213,Larkspur,CA,94939,3755,1,0,,,06/17/2016,7390,250,0,0,0,0,0,0,0,0,,,,75,0,2,5,75,0,,0,,0,0,,,100,0,0,,0,0,,0,0,0,0,0,12,,0,,0
lark,,t0007228,,p0002191,,190-2213,Amy,Scott,,05/17/2014,11/28/2014,11/25/2014,05/17/2014,02/16/2015,04/14/2014,custtest+ascott3895@redisrupt.io,,12223334444,,12223334444,1,,,,,,,,,,,,,,,1900 Lincoln Village Circle,Apt. 2213,Larkspur,CA,94939,3610,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,9,0,0,,0
lark,,t0000163,,p0002687,,190-2214,Steve,Pasko,,05/15/2014,02/04/2015,01/15/2015,05/15/2014,05/14/2015,05/10/2014,custtest+stevejpasko@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,404 Countryview Lance,,Mill Valley,CA,94941,3375,1,0,,,,0,0,0,0,0,0,0,0,0,0,2,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,12,0,0,,0
lark,,t0623403,,p0623403,,190-2214,Renault,John Lecoultre,,08/15/2015,07/14/2016,05/27/2016,08/15/2015,07/14/2016,08/02/2015,custtest+renault.john@redisrupt.io,,12223334444,,,1,,,,,,,,,,,,,,,110 Mariposa Ave. Apt. D,,San Anselmo,CA,94960,3670,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,0,0,0,0,11,0,0,,0
lark,,t0007360,,p0615315,,190-2214,Erin,van Liemt,,03/14/2015,,,03/14/2015,,,custtest+erin.vanliemt@redisrupt.io,,12223334444,,,7,,,,,,,,,,,,,,,8 10th Street,,San Francisco,CA,94103,3550,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,,,0,0,0,0,0,15,0,0,,0
lark,,t0616208,,p0616208,,190-2214,Mark,McKechnie,,,,,,,,custtest+mark@redisrupt.io,,12223334444,,,7,,,,,,,,,,,,,,,8 Chapel Cove Ct,,San Rafael,CA,94901,4400,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,0,0,0,0,3,0,0,,0
lark,,tn145926,,p0000301,,190-2214,Heather,Richer,,08/18/2013,01/04/2014,01/04/2014,08/18/2013,02/17/2014,08/09/2013,custtest+heathermricher@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,32 Creek Rd.,,San Anselmo,CA,94960,3750,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,6,1,0,,0
lark,,tl804586,,p0000646,,190-2214,John,Petrakis,,05/02/2011,04/29/2012,03/26/2012,12/01/2011,11/30/2012,04/14/2011,custtest+johnpetrakis37@redisrupt.io,12223334444,,12223334444,,1,,,,,,,,,,,,,,,17 Poplar drive,,Kentfield,CA,94904,2616,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,12,0,0,,0
lark,,tn120358,,p0000679,,190-2215,Brett,Niebergall,,06/01/2011,06/04/2012,05/01/2012,06/01/2011,05/31/2012,05/23/2011,custtest+brettaaronniebergall@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,3015 Myrtle St,unit 7,Oakland,CA,94608,2050,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,12,0,0,,0
lark,,tn143812,,p0000246,,190-2215,Steven,Manning,,06/03/2013,05/25/2015,04/29/2015,06/03/2013,06/02/2014,05/08/2013,custtest+steveliberty42@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,3020 Bridgeway #360,,Sausalito,CA,94965,3745,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,-1,12,1,0,,0
lark,,t0627816,,p0628701,,190-2215,Patricia,Hale,,12/15/2015,,,12/15/2015,01/03/2017,12/11/2015,custtest+patriciaannhale@redisrupt.io,,12223334444,,12223334444,0,,,,,,,,,,,,,,,1900 Lincoln Village Circle,Apt. 2215,Larkspur,CA,94939,4225,1,0,,,,99,0,0,0,0,0,0,0,0,0,2,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,0,,0,0,,0,0,0,0,0,13,0,0,,0
lark,,t0623392,,p0623392,,190-2216,Olivier,Crameri,,08/15/2015,07/14/2016,06/10/2016,08/15/2015,07/14/2016,08/02/2015,custtest+olivier.crameri@redisrupt.io,,12223334444,,,1,,,,,,,,,,,,,,,4 Miramar Ave. Unit A,,San Rafael,CA,94901,3670,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,0,0,0,0,11,0,0,,0
lark,,t0002739,,p0002739,,190-2216,Thomas,Tunny,,,,,06/01/2014,08/31/2014,,custtest+ttunny@redisrupt.io,12223334444,12223334444,,,7,,,,,,,,,,,,,,,25 Laurel Ave.,,San Anselmo,CA,94960,3450,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,0,0,0,0,0,0,0,,0
lark,,t0002864,,p0002864,,190-2216,De Andre,Dudley,,08/02/2014,,,08/02/2014,08/01/2015,,custtest+cha.graham@redisrupt.io,,12223334444,,,7,,,,,,,,,,,,,,,1724 Steiner St,,San Francisco,CA,94115,3450,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,0,0,0,0,0,0,0,,0
lark,,t0007533,,p0002966,,190-2216,Michael,Young,,06/14/2014,06/26/2015,05/21/2015,06/14/2014,06/13/2015,06/14/2014,custtest+myoung@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,1900 Lincoln Village Circle,Apt. 2216,Larkspur,CA,94939,3375,1,0,,,02/10/2014,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,12,0,0,,0
lark,,tn134910,,p0000132,,190-2216,Vicki,Hart,,07/07/2012,03/20/2014,02/18/2014,07/07/2012,07/06/2013,06/30/2012,custtest+vrhart@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,634 Old Quarry Rd.,,Larkspur,CA,94939,3200,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,12,1,0,,0
lark,,tl106079,,p0000533,,190-2216,Grigori,Ivanoff,,08/05/2010,02/29/2012,02/23/2012,12/01/2011,02/29/2012,07/23/2010,custtest+givanoff@redisrupt.io,,,,,1,,,,,,,,,,,,,,,1900 Lincoln Village Circle,Apt. 2216,Larkspur,CA,94939,1850,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,3,0,0,,0
lark,,t0807951,,p0000358,,190-2217,Debra,Lechleitner,,04/25/2011,02/26/2012,02/26/2012,04/25/2011,02/29/2012,03/28/2011,custtest+debralechleitner@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,1500 Lincoln Village Circle,Apt. 2122,Larkspur,CA,94939,2050,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,10,0,0,,0
lark,,t0007245,,p0000113,,190-2217,Yauheni,Zhuk,,05/16/2012,01/18/2015,01/03/2015,05/16/2012,05/15/2013,05/13/2012,custtest+eugene.zhuk@redisrupt.io,,12223334444,,,1,,,,,,,,,,,,,,,1900 Lincoln Village Circle,Apt. 2217,Larkspur,CA,94939,3745,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,-1,12,0,0,,0
lark,,t0629809,,p0629809,,190-2217,Steve,Seid,,02/01/2016,,,02/01/2016,03/31/2017,01/14/2016,custtest+sseid8581@redisrupt.io,,12223334444,,,0,,,,,,,,,,,,,,,1900 Lincoln Village Circle,Apt. 2217,Larkspur,CA,94939,3915,1,0,,,,99,0,0,0,0,0,0,0,0,0,,,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,0,,0,0,,0,0,0,0,,14,,0,,0
lark,,t0630583,,p0630583,,190-2218,Michele,Serrano,,02/08/2016,,,02/08/2016,04/07/2017,01/31/2016,custtest+chelesherie@redisrupt.io,,12223334444,,,0,,,,,,,,,,,,,,,1900 Lincoln Village Circle,Apt. 2218,Larkspur,CA,94939,3565,1,0,,,,99,0,0,0,0,0,0,0,0,0,,,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,0,,0,0,,0,0,0,0,,14,,0,,0
lark,,tn139564,,p0000348,,190-2218,Patricia,Lesser,,06/05/2013,08/31/2013,08/01/2013,06/05/2013,08/18/2013,05/04/2013,custtest+tricia_lesser@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,67 Berens Drive,,Kentfield,CA,94904,4800,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,2,0,0,,0
lark,,tl105382,,p0000529,,190-2218,Rina,Rossi,,07/06/2010,06/13/2012,05/16/2012,08/01/2011,07/31/2012,06/24/2010,custtest+rinaprossi@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,1900 Lincoln Village Circle,Apt. 2218,Larkspur,CA,94939,1995,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,12,0,0,,0
lark,,t0000006,,pl000008,,190-2218,Julie,Lonergan,,09/21/2013,09/20/2014,08/21/2014,09/21/2013,09/20/2014,09/21/2013,custtest+jlnrgn@redisrupt.io,12223334444,12223334444,,12223334444,1,,,,,,,,,,,,,,,333 Riviera Circle,,Larkspur,CA,94939,3850,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,,,0,1,0,0,0,12,1,0,,0
lark,,tn142231,,p0000894,,190-2218,Michael,Westbrook,,02/26/2013,06/01/2013,05/01/2013,02/26/2013,06/25/2013,02/22/2013,custtest+mwestbrook121@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,550 San Pedro Cove,,San,CA,,4650,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,4,0,0,,0
lark,,tn139278,,p0000874,,190-2218,Diana,Schott,,10/21/2012,12/21/2012,11/05/2012,10/21/2012,12/20/2012,10/12/2012,custtest+dianaschott27@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,11685 Laurelwood Lane NE,,Bainridge,WA,,4300,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,2,0,0,,0
lark,,t0614110,,p0614110,,190-2218,Joshua,Coulter,,01/02/2015,10/27/2015,09/28/2015,01/02/2015,04/01/2016,12/12/2014,custtest+aplusj.41313@redisrupt.io,12223334444,12223334444,,,1,,,,,,,,,,,,,,,300 S. Golden West Ave.,,Arcadia,CA,91007,3450,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,J,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,0,0,0,0,15,0,0,,0
lark,,t0000178,,p0002285,,190-2219,Michael,Rogers,,,,,,,,custtest+opermann.mk@redisrupt.io,12223334444,,,,7,,,,,,,,,,,,,,,,,,,,3485,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,,,0,0,0,0,0,4,0,0,,0
lark,,t0002943,,p0002943,,190-2219,Monessa,Santiago,,06/17/2014,08/16/2015,07/29/2015,06/17/2014,07/16/2015,06/07/2014,custtest+monessa.santiago@redisrupt.io,,12223334444,,,1,,,,,,,,,,,,,,,1660 Sutter St. #205,,San Francisco,CA,94109,3755,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,-1,13,0,0,,0
lark,,t0807980,,p0000001,,190-2219,Julie,Constantin,,04/23/2011,04/04/2014,03/06/2014,01/01/2013,06/30/2013,04/11/2011,custtest+julie@redisrupt.io,,12223334444,,,1,,,,,,,,,,,,,,,P.O. Box 151314,,San Rafael,CA,94915,3066,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,-1,6,1,0,,0
lark,,t0002986,,p0630435,,190-2219,Susan,Strickland,,02/06/2016,,,02/06/2016,02/05/2017,01/27/2016,custtest+susanstrc@redisrupt.io,,12223334444,,,0,,,,,,,,,,,,,,,1900 Lincoln Village Circle,Apt. 2219,Larkspur,CA,94939,3600,1,0,,,07/01/2015,500,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,0,,0,0,,0,0,0,0,0,12,0,0,,0
lark,,tn133251,,p0000116,,190-2220,Rina,Rossi,,06/08/2012,,,06/01/2016,05/31/2017,05/27/2012,custtest+rinaprossi@redisrupt.io,12223334444,,,,0,,,,,,,,,,,,,,,1900 Lincoln Village Circle,Apt. 2220,Larkspur,CA,94939,3745,1,0,,,05/21/2016,1915,500,0,0,0,0,0,0,0,0,1,0,,75,0,2,5,75,0,,0,,0,0,,,100,0,0,,0,0,,0,0,0,0,0,12,0,0,,0
lark,,tl113102,,p0000561,,190-2220,Marie,Maass,,12/02/2010,12/12/2011,09/29/2011,12/02/2010,12/01/2011,11/28/2010,custtest+mariegmaass@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,PO Box 878,,Larkspur,CA,94977,1850,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,12,0,0,,0
lark,,tl099933,,p0000511,,210-2101,Clementine,Pacoe,,06/01/2010,06/01/2011,04/29/2011,06/01/2010,05/31/2011,05/10/2010,custtest+cpacoe@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,PO Box 1263,,Sausalito,CA,94966,1700,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,12,0,0,,0
lark,,tn129835,,p0000071,,210-2101,Denise,Eckel,,02/25/2012,,,10/01/2016,03/31/2017,02/12/2012,custtest+eckel56@redisrupt.io,12223334444,,,,0,,,,,,,,,,,,,,,2100 Lincoln Village Circle,Apt. 2101,Larkspur,CA,94939,3600,1,0,,,08/16/2016,99,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,,0,,0,0,,,100,0,0,,0,0,,0,0,0,0,0,6,0,0,,0
lark,,tn120272,,p0000677,,210-2101,Kenneth,Bermudez,,06/05/2011,12/07/2011,12/01/2011,06/05/2011,12/04/2011,06/06/2011,custtest+kbermudez@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,525 Spruce Street,Ste Apt. 2,San Francisco,CA,,2280,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,6,0,0,,0
lark,,tl095649,,p0000009,,210-2102,Daniel J.,Valadez,,04/01/2011,03/31/2015,02/28/2015,03/01/2014,02/28/2015,02/19/2010,custtest+pepprdan61@redisrupt.io,,12223334444,,,1,,,,,,,,,,,,,,,51 Crooked Ave.,,San Anselmo,CA,94960,3110,1,0,,,02/13/2014,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,12,1,0,,0
lark,,t0007525,,p0617066,,210-2102,Mark,Dimmock,,,,,,,,custtest+markdtx@redisrupt.io,,12223334444,,,7,,,,,,,,,,,,,,,367 7th Ave,,San Francisco,CA,94118,3150,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,,,0,0,0,0,0,11,0,0,,0
lark,,t0007563,,p0618475,,210-2102,Valerie,Bell,,07/01/2015,05/30/2016,04/01/2016,07/01/2015,05/31/2016,06/21/2015,custtest+lorrainepohl21@redisrupt.io,,12223334444,,12223334444,1,,,,,,,,,,,,,,,8 Terrace Ave.,,Kentfield,CA,94904,3200,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,,,0,0,0,0,0,11,1,0,,0
lark,,t0007543,,p0617410,,210-2102,Goldie,Pyka,,09/25/2016,,,,,,custtest+GoldiePyka@redisrupt.io,12223334444,12223334444,,,7,,,,,,,,,,,,,,,1918 18th Street NW,#46,Washington,DC,20009,3150,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,,,0,0,0,0,0,11,0,0,,0
lark,,t0639866,,p0639866,,210-2102,Kimberly,Macy,,07/13/2016,,,07/13/2016,07/12/2017,06/30/2016,custtest+kimbimacy@redisrupt.io,,12223334444,,,0,,,,,,,,,,,,,,,2100 Lincoln Village Circle,Apt. 2102,Larkspur,CA,94939,3585,1,0,,Ms.,,500,0,0,0,0,0,0,0,0,0,,,,75,0,2,5,75,0,0,0,0,0,0,0,0,100,0,0,,0,0,,0,0,0,0,,12,,0,,0
lark,,t0007809,,p0624000,,210-2103,Ann,Sloan,,08/21/2015,08/20/2016,07/21/2016,08/21/2015,08/20/2016,08/12/2015,,,12223334444,,12223334444,1,,,,,,,,,,,,,,,475 So. Eliseo Dr. #10,,Greenbrae,CA,94904,3510,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,75,0,2,5,75,0,0,0,0,0,0,0,0,0,0,-1,,0,,,0,0,0,0,0,12,1,0,,0
lark,,tn142114,,p0000212,,210-2103,Cara,Oconnor,,03/23/2013,07/31/2015,07/01/2015,03/23/2013,07/22/2013,03/03/2013,custtest+carasoc@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,505 Larkspur Plaza #2,,Larkspur,CA,94939,3160,1,0,,,,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,-1,4,1,0,,0
lark,,t0807965,,p0000363,,210-2103,Lisa,Dalgallo,,04/25/2011,02/20/2012,01/02/2012,04/25/2011,11/24/2011,04/09/2011,custtest+lisadalgallo@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,127 Valley View Avenue,,San Francisco,,94901,2795,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,7,0,0,,0
lark,,tn138413,,p0000866,,210-2103,Dana,Johnson,,08/28/2012,02/28/2013,01/23/2013,08/28/2012,02/27/2013,08/27/2012,custtest+danajacksam@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,21 Buena Vista Ave.,,Corte,CA,,2849,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,6,0,0,,0
lark,,tn132733,,p0000806,,210-2103,Coleman,Brinckerhoff,,05/24/2012,07/27/2012,06/23/2012,05/24/2012,07/23/2012,05/06/2012,custtest+cbrinckerhoff@redisrupt.io,12223334444,,,,1,,,,,,,,,,,,,,,2 Alturas Way,,Mill,CA,,3160,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,,0,1,0,0,0,2,0,0,,0
